"date","QQQ","SP500","NASDAQ","VIX","MKTRF","SMB","HML","RMW","CMA","RF","MOM","QQQ_log_return"
2023-12-07,388.932586669922,4585.58984375,14339.990234375,13.0600004196167,0.81,0.1,0.47,0.06,-0.19,0.021,-0.08,0.0138756025619182
2023-12-08,390.665924072266,4604.3701171875,14403.9697265625,12.3500003814697,0.45,0.16,0.53,-0.14,-0.09,0.021,0.62,0.00444675107674364
2023-12-11,394.003051757812,4622.43994140625,14432.490234375,12.6300001144409,0.35,-0.43,-0.12,0.02,0.65,0.021,-0.1,0.00850587421801041
2023-12-12,397.140991210938,4643.7001953125,14533.400390625,12.0699996948242,0.34,-0.64,-0.88,-0.38,-0.22,0.021,0.58,0.00793270438246552
2023-12-13,402.191558837891,4707.08984375,14733.9599609375,12.1899995803833,1.55,1.92,1.35,-0.99,0.17,0.021,-2.07,0.0126371304155395
2023-12-14,401.842895507812,4719.5498046875,14761.5595703125,12.4799995422363,0.51,1.84,2.05,0.05,0.41,0.021,-1.57,-0.000867284604654905
2023-12-15,403.785400390625,4719.18994140625,14813.919921875,12.2799997329712,-0.06,-0.59,-0.57,0.14,-0.35,0.021,0.93,0.00482234463986586
2023-12-18,406.328674316406,4740.56005859375,14904.8095703125,12.5600004196167,0.42,-0.51,-0.38,0.35,-0.25,0.021,1.02,0.00627882507071043
2023-12-19,408.404876708984,4768.3701171875,15003.2197265625,12.5299997329712,0.72,1.5,0.7,-0.38,0.06,0.021,-0.5,0.00509665248037461
2023-12-20,402.336059570312,4698.35009765625,14777.9404296875,13.6700000762939,-1.56,-0.34,0.13,0.76,0.08,0.021,0.58,-0.0149713187585778
2023-12-21,407.017425537109,4746.75,14963.8701171875,13.6499996185303,1.09,0.75,-0.03,-0.58,-0.17,0.021,-0.22,0.0115682906417049
2023-12-22,407.626312255859,4754.6298828125,14992.9697265625,13.0299997329712,0.2,0.61,0.09,-0.64,0.19,0.021,-0.48,0.00149485426300267
2023-12-26,410.121704101562,4774.75,15074.5703125,12.9899997711182,0.48,0.81,0.46,-0.34,-0.15,0.021,-0.21,0.0061031015458255
2023-12-27,410.956604003906,4781.580078125,15099.1796875,12.4300003051758,0.16,0.16,0.12,-0.32,-0.14,0.021,0.1,0.00203366763401291
2023-12-28,410.7568359375,4783.35009765625,15095.1396484375,12.4700002670288,-0.01,-0.38,0.02,-0.32,0.15,0.021,-0.48,-0.000486223202960545
2023-12-29,408.979187011719,4769.830078125,15011.349609375,12.4499998092651,-0.43,-1.13,-0.37,0.68,-0.07,0.021,0.09,-0.00433713210737086
2024-01-02,402.058349609375,4742.830078125,14765.9404296875,13.1999998092651,-0.7,-0.26,0.78,0.69,0.64,0.022,-2.2,-0.0170670408780236
2024-01-03,397.803985595703,4704.81005859375,14592.2099609375,14.039999961853,-1.01,-1.93,-0.12,0.34,-0.18,0.022,0.59,-0.0106378409040984
2024-01-04,395.756683349609,4688.68017578125,14510.2998046875,14.1300001144409,-0.32,0.24,0.09,-0.42,0.24,0.022,-0.33,-0.0051597990384602
2024-01-05,396.22607421875,4697.240234375,14524.0703125,13.3500003814697,0.15,-0.59,0.64,0.1,-0.15,0.022,-0.28,0.0011853564225115
2024-01-08,404.415252685547,4763.5400390625,14843.76953125,13.0799999237061,1.49,0.54,-1.29,-0.96,-0.47,0.022,0.88,0.0204572604157969
2024-01-09,405.214202880859,4756.5,14857.7099609375,12.7600002288818,-0.21,-0.75,-0.9,-0.3,-0.17,0.022,1,0.00197362002866175
2024-01-10,407.960571289062,4783.4501953125,14969.650390625,12.6899995803833,0.5,-0.29,-0.45,0.24,-0.19,0.022,0.96,0.0067547074444505
2024-01-11,408.809448242188,4780.240234375,14970.1904296875,12.4399995803833,-0.14,-0.66,-0.52,0.45,-0.13,0.022,0.98,0.00207862002391934
2024-01-12,409.019165039062,4783.830078125,14972.759765625,12.6999998092651,-0.01,-0.22,-0.49,0.11,-0.27,0.022,0.63,0.00051286247036586
2024-01-16,408.979187011719,4765.97998046875,14944.349609375,13.8400001525879,-0.47,-0.88,-0.6,0.13,-0.25,0.022,1.09,-9.77459851236873e-05
2024-01-17,406.672241210938,4739.2099609375,14855.6201171875,14.789999961853,-0.59,-0.15,-0.25,0.25,-0.23,0.022,0.57,-0.00565671038509041
2024-01-18,412.444610595703,4780.93994140625,15055.650390625,14.1300001144409,0.87,-0.27,-0.34,0.7,-0.23,0.022,0.92,0.0140943625539878
2024-01-19,420.623809814453,4839.81005859375,15310.9697265625,13.3000001907349,1.19,-0.38,0.66,-0.02,-0.24,0.022,0.82,0.0196369514155625
2024-01-22,421.173095703125,4850.43017578125,15360.2900390625,13.1899995803833,0.39,1.82,0.58,-0.43,0.1,0.022,-0.01,0.00130503204045862
2024-01-23,422.920776367188,4864.60009765625,15425.9404296875,12.5500001907349,0.22,-0.7,-0.55,-0.17,0.23,0.022,-0.62,0.00414096872224867
2024-01-24,425.267669677734,4868.5498046875,15481.919921875,13.1400003433228,-0.01,-0.78,0.06,0.26,-0.39,0.022,0.61,0.00553391008988768
2024-01-25,425.786987304688,4894.16015625,15510.5,13.4499998092651,0.46,0.2,0.56,-0.19,0.55,0.022,-0.3,0.00122040972844317
2024-01-26,423.250335693359,4890.97021484375,15455.3603515625,13.2600002288818,-0.02,0.35,-0.27,0.22,-0.02,0.022,-0.12,-0.00597537726607911
2024-01-29,427.584594726562,4927.93017578125,15628.0400390625,13.6000003814697,0.86,0.89,-0.59,-1.13,-0.31,0.022,0.35,0.0101883370564932
2024-01-30,424.738372802734,4924.97021484375,15509.900390625,13.3100004196167,-0.13,-0.96,0.84,1,0.13,0.022,0.47,-0.00667876523832245
2024-01-31,416.419372558594,4845.64990234375,15164.009765625,14.3500003814697,-1.74,-0.89,-0.3,-0.21,0.37,0.022,-0.37,-0.0197805263891278
2024-02-01,421.322906494141,4906.18994140625,15361.6396484375,13.8800001144409,1.23,0.33,-1.36,-0.07,-0.28,0.021,0.33,0.0117066789130149
2024-02-02,428.443481445312,4958.60986328125,15628.9501953125,13.8500003814697,0.99,-1.57,-0.53,-0.15,-1.42,0.021,1.67,0.0167592922401862
2024-02-05,427.884216308594,4942.81005859375,15597.6796875,13.6700000762939,-0.42,-0.94,-0.65,0.1,-0.14,0.021,1.23,-0.00130619438726853
2024-02-06,427.025360107422,4954.22998046875,15609,13.0600004196167,0.27,0.76,-0.47,-0.74,0.6,0.021,-1.41,-0.00200923352316984
2024-02-07,431.419525146484,4995.06005859375,15756.6396484375,12.8299999237061,0.77,-1.02,-0.61,0.62,-0.8,0.021,0.93,0.0102375900729497
2024-02-08,432.218505859375,4997.91015625,15793.7099609375,12.789999961853,0.21,1.41,0.02,-0.54,-0.2,0.021,-0.04,0.0018502680802559
2024-02-09,436.472839355469,5026.60986328125,15990.66015625,12.9300003051758,0.66,0.83,-0.42,-0.33,-0.41,0.021,0.98,0.00979488867436107
2024-02-12,434.765106201172,5021.83984375,15942.5498046875,13.9300003051758,0.05,1.65,1.12,-0.04,0.45,0.021,-1.41,-0.00392025014542607
2024-02-13,427.984069824219,4953.169921875,15655.599609375,15.8500003814697,-1.6,-2.52,-0.65,0.77,-0.05,0.021,1.15,-0.0157199246472022
2024-02-14,432.647918701172,5000.6201171875,15859.150390625,14.3800001144409,1.14,1.37,-0.22,-1.53,-0.18,0.021,0.13,0.0108383016057196
2024-02-15,433.936218261719,5029.72998046875,15906.169921875,14.0100002288818,0.67,1.22,1.06,-0.22,0.27,0.021,-1.24,0.00297328431179
2024-02-16,430.001434326172,5005.56982421875,15775.650390625,14.2399997711182,-0.53,-0.65,-0.18,0.07,0.2,0.021,0.08,-0.00910901644544637
2024-02-20,426.755706787109,4975.509765625,15630.7802734375,15.4200000762939,-0.74,-0.7,0.32,0.37,0.52,0.021,-0.44,-0.00757681006873057
2024-02-21,425.047943115234,4981.7998046875,15580.8701171875,15.3400001525879,-0.03,-0.65,0.14,0.94,0.2,0.021,-0.31,-0.00400976436346312
2024-02-22,437.491516113281,5087.02978515625,16041.6201171875,14.539999961853,2.02,-1.56,-1.3,0.38,-1.18,0.021,2.1,0.0288553439764634
2024-02-23,436.203216552734,5088.7998046875,15996.8203125,13.75,0.02,0.32,-0.03,0.09,-0.11,0.021,0.06,-0.0029490860962893
2024-02-26,435.973510742188,5069.52978515625,15976.25,13.7399997711182,-0.25,0.97,-0.11,-0.74,-0.01,0.021,1.09,-0.000526741447391288
2024-02-27,437.022125244141,5078.18017578125,16035.2998046875,13.4300003051758,0.27,1.24,-0.45,-1.14,0.67,0.021,-0.59,0.00240233733834039
2024-02-28,434.695190429688,5069.759765625,15947.740234375,13.8400001525879,-0.26,-0.9,0,-0.05,0.53,0.021,-0.06,-0.00533874984359706
2024-02-29,438.420288085938,5096.27001953125,16091.919921875,13.3999996185303,0.53,-0.16,0.98,0.27,-0.73,0.021,0.38,0.00853293831168234
2024-03-01,445.021545410156,5137.080078125,16274.9404296875,13.1099996566772,0.76,0.01,-0.55,-0.24,-0.14,0.021,0.68,0.0149446855149087
2024-03-04,443.433654785156,5130.9501953125,16207.509765625,13.4899997711182,-0.18,-0.61,0.34,-0.19,0.23,0.021,0.11,-0.00357450170895657
2024-03-05,435.474151611328,5078.64990234375,15939.58984375,14.460000038147,-1.08,0.03,1.17,0.94,0.58,0.021,-0.93,-0.0181127547670954
2024-03-06,438.210571289062,5104.759765625,16031.5400390625,14.5,0.53,-0.25,-0.04,-1.08,-0.04,0.021,-0.13,0.0062641100476748
2024-03-07,444.861785888672,5157.35986328125,16273.3798828125,14.4399995803833,1.02,-0.47,0.04,0.41,-0.74,0.021,0.07,0.0150640891956328
2024-03-08,438.440246582031,5123.68994140625,16085.1103515625,14.7399997711182,-0.66,0.61,0.57,-0.37,0.55,0.021,-0.79,-0.0145401056584218
2024-03-11,436.812408447266,5117.93994140625,16019.26953125,15.2200002670288,-0.21,-0.62,0.4,0.45,0.63,0.021,-1.48,-0.00371970311049008
2024-03-12,443.074127197266,5175.27001953125,16265.6396484375,13.8400001525879,1.04,-1.16,-0.69,0.53,-0.76,0.021,1.86,0.0142332544188584
2024-03-13,439.668640136719,5165.31005859375,16177.76953125,13.75,-0.14,0.34,-0.02,-0.03,0.17,0.021,-0.03,-0.00771573346466603
2024-03-14,438.560119628906,5150.47998046875,16128.5302734375,14.3999996185303,-0.43,-1.48,-1.04,1.04,-0.08,0.021,0.69,-0.00252444726772527
2024-03-15,433.347015380859,5117.08984375,15973.169921875,14.4099998474121,-0.59,0.96,0.79,-0.08,0.41,0.021,-0.57,-0.0119580770921388
2024-03-18,437.480010986328,5149.419921875,16103.4501953125,14.3299999237061,0.53,-1.02,-0.25,0.21,-0.13,0.021,0.35,0.00949218734087864
2024-03-19,438.570007324219,5178.509765625,16166.7900390625,13.8199996948242,0.54,0.47,-0.27,0.47,0.05,0.021,0.5,0.00248843531208198
2024-03-20,443.769989013672,5224.6201171875,16369.41015625,13.039999961853,1.03,1.04,1.02,-0.24,-0.06,0.021,0.31,0.0117869345478514
2024-03-21,445.869995117188,5241.52978515625,16401.83984375,12.9200000762939,0.42,0.35,0.95,0.24,0.05,0.021,0.57,0.00472103332002138
2024-03-22,446.380004882812,5234.18017578125,16428.8203125,13.0600004196167,-0.23,-0.98,-0.53,0.29,-0.37,0.021,0.43,0.00114319937499463
2024-03-25,444.760009765625,5218.18994140625,16384.470703125,13.1899995803833,-0.26,-0.1,0.88,-0.22,-0.17,0.021,-0.34,-0.00363578534261411
2024-03-26,443.320007324219,5203.580078125,16315.7001953125,13.2399997711182,-0.26,0.1,-0.13,-0.5,0.23,0.021,0.1,-0.00324295936337204
2024-03-27,444.829986572266,5248.490234375,16399.51953125,12.7799997329712,0.88,1.29,0.91,-0.14,0.58,0.021,-1.34,0.00340028309019669
2024-03-28,444.010009765625,5254.35009765625,16379.4599609375,13.0100002288818,0.1,0.46,0.49,-0.06,0.09,0.021,-0.44,-0.00184504982366551
2024-04-01,444.950012207031,5243.77001953125,16396.830078125,13.6499996185303,-0.27,-0.91,-0.28,0.33,-0.32,0.021,0.28,0.00211483704221038
2024-04-02,441.109985351562,5205.81005859375,16240.4501953125,14.6099996566772,-0.85,-1.03,0.05,0.25,0.02,0.021,0.24,-0.0086676994954562
2024-04-03,442.100006103516,5211.490234375,16277.4599609375,14.3299999237061,0.16,0.33,-0.02,0.12,-0.19,0.021,0.66,0.0022418703959044
2024-04-04,435.339996337891,5147.2099609375,16049.080078125,16.3500003814697,-1.23,0.22,0.15,0.01,0.08,0.021,-1.02,-0.0154087880633087
2024-04-05,440.470001220703,5204.33984375,16248.51953125,16.0300006866455,1.05,-0.51,-0.67,-0.28,-0.58,0.021,1.44,0.0117150148269758
2024-04-08,440.600006103516,5202.39013671875,16253.9599609375,15.1899995803833,0.01,0.54,0.12,-0.22,0.1,0.021,-0.6,0.000295106819379498
2024-04-09,442.230010986328,5209.91015625,16306.6396484375,14.9799995422363,0.13,0.31,-0.34,-0.17,0.05,0.021,-1.4,0.00369268534933553
2024-04-10,438.369995117188,5160.64013671875,16170.3603515625,15.8000001907349,-1,-1.56,-1.04,0.37,-0.45,0.021,0.83,-0.00876684207349232
2024-04-11,445.369995117188,5199.06005859375,16442.19921875,14.9099998474121,0.73,0.05,-0.62,0.14,-0.54,0.021,1.26,0.0158420949081366
2024-04-12,438.269989013672,5123.41015625,16175.08984375,17.3099994659424,-1.53,-0.36,0.11,0.66,-0.25,0.021,-0.08,-0.0160702526599152
2024-04-15,431.059997558594,5061.81982421875,15885.01953125,19.2299995422363,-1.29,-0.24,0.74,0.85,0.43,0.021,-0.29,-0.0165878478571031
2024-04-16,431.100006103516,5051.41015625,15865.25,18.3999996185303,-0.23,-0.28,-0.83,0.03,-0.26,0.021,0.64,9.28100231520901e-05
2024-04-17,425.839996337891,5022.2099609375,15683.3701171875,18.2099990844727,-0.64,-0.37,0.55,-0.31,0.53,0.021,-0.83,-0.0122764156463218
2024-04-18,423.410003662109,5011.1201171875,15601.5,18,-0.27,-0.1,0.86,-0.03,0.28,0.021,-0.51,-0.00572269486600607
2024-04-19,414.649993896484,4967.22998046875,15282.009765625,18.7099990844727,-0.82,1.25,1.9,-0.1,1.31,0.021,-1.8,-0.0209062092212333
2024-04-22,418.820007324219,5010.60009765625,15451.3095703125,16.9400005340576,0.87,-0.12,0.54,-0.24,-0.01,0.021,0.53,0.0100064746582227
2024-04-23,425.070007324219,5070.5498046875,15696.6396484375,15.6899995803833,1.27,0.57,0,-0.16,-0.62,0.021,1.27,0.0148126276391087
2024-04-24,426.510009765625,5071.6298828125,15712.75,15.9700002670288,-0.01,-0.29,0.27,0.23,-0.03,0.021,-0.61,0.0033819577374441
2024-04-25,424.450012207031,5048.419921875,15611.759765625,15.3699998855591,-0.47,-0.39,-0.18,0.4,-0.08,0.021,0.03,-0.00484159426868569
2024-04-26,431,5099.9599609375,15927.900390625,15.0299997329712,1.04,0.21,-1.06,0.01,-0.44,0.021,1.15,0.015313848160126
2024-04-29,432.75,5116.169921875,15983.080078125,14.6700000762939,0.34,0.34,-0.49,0.23,-0.12,0.021,-1,0.00405210395257161
